Ageing Time,C3,C3 (Pred)*,C3 (True),AE,SE,RMSE
157.535014,79.01162465,79.01162465,79.01162465,0,0,
157.7591036,79.00602241,79.00602241,79.00602241,0,0,
157.9831933,79.00042017,79.00042017,79.00042017,0,0,
158.2072829,78.99481793,78.99481793,78.99481793,0,0,
158.4313725,78.98921569,78.98921569,78.98921569,0,0,
158.6554622,78.98361345,78.98361345,78.98361345,0,0,
158.8795518,78.9780112,78.9780112,78.9780112,0,0,
159.1036415,78.97240896,78.97240896,78.97240896,0,0,
159.3277311,78.96680672,78.96680672,78.96680672,0,0,
159.5518207,78.96120448,78.96120448,78.96120448,0,0,
159.7759104,78.95560224,78.95560224,78.95560224,0,0,
160,78.95,78.95,78.95,0,0,
160.2240896,78.94439776,78.94439776,78.94439776,0,0,
160.4481793,78.93879552,78.93879552,78.93879552,0,0,
160.6722689,78.93319328,78.93319328,78.93319328,0,0,
160.8963585,78.92759104,78.92759104,78.92759104,0,0,
161.1204482,78.9219888,78.9219888,78.9219888,0,0,
161.3445378,78.91638655,78.91638655,78.91638655,0,0,
161.5686275,78.91078431,78.91078431,78.91078431,0,0,
161.7927171,78.90518207,78.90518207,78.90518207,0,0,
162.0168067,78.89957983,78.89957983,78.89957983,0,0,
162.2408964,78.89397759,78.89397759,78.89397759,0,0,
162.464986,78.88837535,78.88837535,78.88837535,0,0,
162.6890756,78.88277311,78.88277311,78.88277311,0,0,
162.9131653,78.87717087,78.87717087,78.87717087,0,0,
163.1372549,78.87156863,78.87156863,78.87156863,0,0,
163.3613445,78.86596639,78.86596639,78.86596639,0,0,
163.5854342,78.86036415,78.86036415,78.86036415,0,0,
163.8095238,78.8547619,78.8547619,78.8547619,0,0,
164.0336134,78.84915966,78.84915966,78.84915966,0,0,
164.2577031,78.84355742,78.84355742,78.84355742,0,0,
164.4817927,78.83795518,78.83795518,78.83795518,0,0,
164.7058824,78.83235294,78.83235294,78.83235294,0,0,
164.929972,78.8267507,78.8267507,78.8267507,0,0,
165.1540616,78.82114846,78.82114846,78.82114846,0,0,
165.3781513,78.81554622,78.81554622,78.81554622,0,0,
165.6022409,78.80994398,78.80994398,78.80994398,0,0,
165.8263305,78.80434174,78.80434174,78.80434174,0,0,
166.0504202,78.79810924,78.79810924,78.79810924,0,0,
166.2745098,78.78970588,78.78970588,78.78970588,0,0,
166.4985994,78.78130252,78.78130252,78.78130252,0,0,
166.7226891,78.77289916,78.77289916,78.77289916,0,0,
166.9467787,78.7644958,78.7644958,78.7644958,0,0,
167.1708683,78.75609244,78.75609244,78.75609244,0,0,
167.394958,78.74768908,78.74768908,78.74768908,0,0,
167.6190476,78.73928571,78.73928571,78.73928571,0,0,
167.8431373,78.73088235,78.73088235,78.73088235,0,0,
168.0672269,78.72247899,78.72247899,78.72247899,0,0,
168.2913165,78.71407563,78.71407563,78.71407563,0,0,
168.5154062,78.70567227,78.70567227,78.70567227,0,0,
168.7394958,78.69726891,78.69726891,78.69726891,0,0,
168.9635854,78.68886555,78.68886555,78.68886555,0,0,
169.1876751,78.68046218,78.68046218,78.68046218,0,0,
169.4117647,78.67205882,78.67205882,78.67205882,0,0,
169.6358543,78.66365546,78.66365546,78.66365546,0,0,
169.859944,78.6552521,78.6552521,78.6552521,0,0,
170.0840336,78.64684874,78.64684874,78.64684874,0,0,
170.3081232,78.63844538,78.63844538,78.63844538,0,0,
170.5322129,78.63004202,78.63004202,78.63004202,0,0,
170.7563025,78.62163866,78.62163866,78.62163866,0,0,
170.9803922,78.61323529,78.61323529,78.61323529,0,0,
171.2044818,78.60483193,78.60483193,78.60483193,0,0,
171.4285714,78.59642857,78.59642857,78.59642857,0,0,
171.6526611,78.58802521,78.58802521,78.58802521,0,0,
171.8767507,78.57962185,78.57962185,78.57962185,0,0,
172.1008403,78.57121849,78.57121849,78.57121849,0,0,
172.32493,78.56281513,78.56281513,78.56281513,0,0,
172.5490196,78.55441176,78.55441176,78.55441176,0,0,
172.7731092,78.5460084,78.5460084,78.5460084,0,0,
172.9971989,78.53760504,78.53760504,78.53760504,0,0,
173.2212885,78.52920168,78.52920168,78.52920168,0,0,
173.4453782,78.52079832,78.52079832,78.52079832,0,0,
173.6694678,78.51239496,78.51239496,78.51239496,0,0,
173.8935574,78.5039916,78.5039916,78.5039916,0,0,
174.1176471,78.49558824,78.49558824,78.49558824,0,0,
174.3417367,78.48718487,78.48718487,78.48718487,0,0,
174.5658263,78.47878151,78.47878151,78.47878151,0,0,
174.789916,78.47037815,78.47037815,78.47037815,0,0,
175.0140056,78.46197479,78.46197479,78.46197479,0,0,
175.2380952,78.45357143,78.45357143,78.45357143,0,0,
175.4621849,78.44516807,78.44516807,78.44516807,0,0,
175.6862745,78.43676471,78.43676471,78.43676471,0,0,
175.9103641,78.42836134,78.42836134,78.42836134,0,0,
176.1344538,78.41995798,78.41995798,78.41995798,0,0,
176.3585434,78.41155462,78.41155462,78.41155462,0,0,
176.5826331,78.40315126,78.40315126,78.40315126,0,0,
176.8067227,78.3947479,78.3947479,78.3947479,0,0,
177.0308123,78.38634454,78.38634454,78.38634454,0,0,
177.254902,78.37794118,78.37794118,78.37794118,0,0,
177.4789916,78.36953782,78.36953782,78.36953782,0,0,
177.7030812,78.36113445,78.36113445,78.36113445,0,0,
177.9271709,78.35273109,78.35273109,78.35273109,0,0,
178.1512605,78.34432773,78.34432773,78.34432773,0,0,
178.3753501,78.33592437,78.33592437,78.33592437,0,0,
178.5994398,78.32752101,78.32752101,78.32752101,0,0,
178.8235294,78.31911765,78.31911765,78.31911765,0,0,
179.047619,78.31071429,78.31071429,78.31071429,0,0,
179.2717087,78.30231092,78.30231092,78.30231092,0,0,
179.4957983,78.29390756,78.29390756,78.29390756,0,0,
179.719888,78.2855042,78.2855042,78.2855042,0,0,
179.9439776,78.27710084,78.27710084,78.27710084,0,0,
180.1680672,78.26869748,78.26869748,78.26869748,0,0,
180.3921569,78.26029412,78.26029412,78.26029412,0,0,
180.6162465,78.25189076,78.25189076,78.25189076,0,0,
180.8403361,78.24348739,78.24348739,78.24348739,0,0,
181.0644258,78.23508403,78.23508403,78.23508403,0,0,
181.2885154,78.22668067,78.22668067,78.22668067,0,0,
181.512605,78.21827731,78.21827731,78.21827731,0,0,
181.7366947,78.20987395,78.20987395,78.20987395,0,0,
181.9607843,78.20147059,78.20147059,78.20147059,0,0,
182.1848739,78.19306723,78.19306723,78.19306723,0,0,
182.4089636,78.18466387,78.18466387,78.18466387,0,0,
182.6330532,78.1762605,78.1762605,78.1762605,0,0,
182.8571429,78.16785714,78.16785714,78.16785714,0,0,
183.0812325,78.15945378,78.15945378,78.15945378,0,0,
183.3053221,78.15105042,78.15105042,78.15105042,0,0,
183.5294118,78.14264706,78.14264706,78.14264706,0,0,
183.7535014,78.1342437,78.1342437,78.1342437,0,0,
183.977591,78.12584034,78.12584034,78.12584034,0,0,
184.2016807,78.11743697,78.11743697,78.11743697,0,0,
184.4257703,78.10903361,78.10903361,78.10903361,0,0,
184.6498599,78.10063025,78.10063025,78.10063025,0,0,
184.8739496,78.09222689,78.09222689,78.09222689,0,0,
185.0980392,78.08382353,78.08382353,78.08382353,0,0,
185.3221289,78.07542017,78.07542017,78.07542017,0,0,
185.5462185,78.06701681,78.06701681,78.06701681,0,0,
185.7703081,78.05861345,78.05861345,78.05861345,0,0,
185.9943978,78.05021008,78.05021008,78.05021008,0,0,
186.2184874,78.04180672,78.04180672,78.04180672,0,0,
186.442577,78.03340336,78.03340336,78.03340336,0,0,
186.6666667,78.025,78.025,78.025,0,0,
186.8907563,78.01659664,78.01659664,78.01659664,0,0,
187.1148459,78.00819328,78.00819328,78.00819328,0,0,
187.3389356,77.99978992,77.99978992,77.99978992,0,0,
187.5630252,77.99138655,77.99138655,77.99138655,0,0,
187.7871148,77.98298319,77.98298319,77.98298319,0,0,
188.0112045,77.97457983,77.97457983,77.97457983,0,0,
188.2352941,77.96617647,77.96617647,77.96617647,0,0,
188.4593838,77.95777311,77.95777311,77.95777311,0,0,
188.6834734,77.94936975,77.94936975,77.94936975,0,0,
188.907563,77.94096639,77.94096639,77.94096639,0,0,
189.1316527,77.93256303,77.93256303,77.93256303,0,0,
189.3557423,77.92415966,77.92415966,77.92415966,0,0,
189.5798319,77.9157563,77.9157563,77.9157563,0,0,
189.8039216,77.90735294,77.90735294,77.90735294,0,0,
190.0280112,77.89813259,77.89813259,77.89813259,0,0,
190.2521008,77.88319328,77.88319328,77.88319328,0,0,
190.4761905,77.86825397,77.86825397,77.86825397,0,0,
190.7002801,77.85331466,77.85331466,77.85331466,0,0,
190.9243697,77.83837535,77.83837535,77.83837535,0,0,
191.1484594,77.82343604,77.82343604,77.82343604,0,0,
191.372549,77.80849673,77.80849673,77.80849673,0,0,
191.5966387,77.79355742,77.79355742,77.79355742,0,0,
191.8207283,77.77861811,77.77861811,77.77861811,0,0,
192.0448179,77.7636788,77.7636788,77.7636788,0,0,
192.2689076,77.7487395,77.7487395,77.7487395,0,0,
192.4929972,77.73380019,77.73380019,77.73380019,0,0,
192.7170868,77.71886088,77.71886088,77.71886088,0,0,
192.9411765,77.70392157,77.70392157,77.70392157,0,0,
193.1652661,77.68898226,77.68898226,77.68898226,0,0,
193.3893557,77.67404295,77.67404295,77.67404295,0,0,
193.6134454,77.65910364,77.65910364,77.65910364,0,0,
193.837535,77.64416433,77.64416433,77.64416433,0,0,
194.0616246,77.62922502,77.62922502,77.62922502,0,0,
194.2857143,77.61428571,77.61428571,77.61428571,0,0,
194.5098039,77.59934641,77.59934641,77.59934641,0,0,
194.7338936,77.5844071,77.5844071,77.5844071,0,0,
194.9579832,77.56946779,77.56946779,77.56946779,0,0,
195.1820728,77.55452848,77.55452848,77.55452848,0,0,
195.4061625,77.53958917,77.53958917,77.53958917,0,0,
195.6302521,77.52464986,77.52464986,77.52464986,0,0,
195.8543417,77.50971055,77.50971055,77.50971055,0,0,
196.0784314,77.49477124,77.49477124,77.49477124,0,0,
196.302521,77.47983193,77.47983193,77.47983193,0,0,
196.5266106,77.46489262,77.46489262,77.46489262,0,0,
196.7507003,77.44995331,77.44995331,77.44995331,0,0,
196.9747899,77.43501401,77.43501401,77.43501401,0,0,
197.1988796,77.4200747,77.4200747,77.4200747,0,0,
197.4229692,77.40513539,77.40513539,77.40513539,0,0,
197.6470588,77.39019608,77.39019608,77.39019608,0,0,
197.8711485,77.37525677,77.37525677,77.37525677,0,0,
198.0952381,77.36031746,77.36031746,77.36031746,0,0,
198.3193277,77.34537815,77.34537815,77.34537815,0,0,
198.5434174,77.33043884,77.33043884,77.33043884,0,0,
198.767507,77.31549953,77.31549953,77.31549953,0,0,
198.9915966,77.30056022,77.30056022,77.30056022,0,0,
199.2156863,77.28562092,77.28562092,77.28562092,0,0,
199.4397759,77.27068161,77.27068161,77.27068161,0,0,
199.6638655,77.2557423,77.2557423,77.2557423,0,0,
199.8879552,77.24080299,77.24080299,77.24080299,0,0,
200.1120448,77.22586368,77.22586368,77.22586368,0,0,
200.3361345,77.21092437,77.21092437,77.21092437,0,0,
200.5602241,77.19598506,77.19598506,77.19598506,0,0,
200.7843137,77.18104575,77.18104575,77.18104575,0,0,
201.0084034,77.16610644,77.16610644,77.16610644,0,0,
201.232493,77.15116713,77.15116713,77.15116713,0,0,
201.4565826,77.13622782,77.13622782,77.13622782,0,0,
201.6806723,77.12128852,77.12128852,77.12128852,0,0,
201.9047619,77.10634921,77.10634921,77.10634921,0,0,
202.1288515,77.0914099,77.0914099,77.0914099,0,0,
202.3529412,77.07647059,77.07647059,77.07647059,0,0,
202.5770308,77.06153128,77.06153128,77.06153128,0,0,
202.8011204,77.04659197,77.04659197,77.04659197,0,0,
203.0252101,77.03165266,77.03165266,77.03165266,0,0,
203.2492997,77.01671335,77.01671335,77.01671335,0,0,
203.4733894,77.00177404,77.00177404,77.00177404,0,0,
203.697479,76.98683473,76.98683473,76.98683473,0,0,
203.9215686,76.97189542,76.97189542,76.97189542,0,0,
204.1456583,76.95695612,76.95695612,76.95695612,0,0,
204.3697479,76.94201681,76.94201681,76.94201681,0,0,
204.5938375,76.9270775,76.9270775,76.9270775,0,0,
204.8179272,76.91213819,76.91213819,76.91213819,0,0,
205.0420168,76.89719888,76.89719888,76.89719888,0,0,
205.2661064,76.88225957,76.88225957,76.88225957,0,0,
205.4901961,76.86732026,76.86732026,76.86732026,0,0,
205.7142857,76.85238095,76.85238095,76.85238095,0,0,
205.9383754,76.83744164,76.83744164,76.83744164,0,0,
206.162465,76.82250233,76.82250233,76.82250233,0,0,
206.3865546,76.80756303,76.80756303,76.80756303,0,0,
206.6106443,76.79262372,76.79262372,76.79262372,0,0,
206.8347339,76.77768441,76.77768441,76.77768441,0,0,
207.0588235,76.7627451,76.7627451,76.7627451,0,0,
207.2829132,76.74780579,76.74780579,76.74780579,0,0,
207.5070028,76.73286648,76.73286648,76.73286648,0,0,
207.7310924,76.71792717,76.71792717,76.71792717,0,0,
207.9551821,76.70298786,76.70298786,76.70298786,0,0,
208.1792717,76.68804855,76.68804855,76.68804855,0,0,
208.4033613,76.67310924,76.67310924,76.67310924,0,0,
208.627451,76.65816993,76.65816993,76.65816993,0,0,
208.8515406,76.64323063,76.64323063,76.64323063,0,0,
209.0756303,76.62829132,76.62829132,76.62829132,0,0,
209.2997199,76.61335201,76.61335201,76.61335201,0,0,
209.5238095,76.5984127,76.5984127,76.5984127,0,0,
209.7478992,76.58347339,76.58347339,76.58347339,0,0,
209.9719888,76.56853408,76.56853408,76.56853408,0,0,
210.1960784,76.55359477,76.55359477,76.55359477,0,0,
210.4201681,76.53865546,76.53865546,76.53865546,0,0,
210.6442577,76.52371615,76.52371615,76.52371615,0,0,
210.8683473,76.50877684,76.50877684,76.50877684,0,0,
211.092437,76.49383754,76.49383754,76.49383754,0,0,
211.3165266,76.47889823,76.47889823,76.47889823,0,0,
211.5406162,76.46395892,76.46395892,76.46395892,0,0,
211.7647059,76.44901961,76.44901961,76.44901961,0,0,
211.9887955,76.4340803,76.4340803,76.4340803,0,0,
212.2128852,76.41914099,76.41914099,76.41914099,0,0,
212.4369748,76.40420168,76.40420168,76.40420168,0,0,
212.6610644,76.38926237,76.38926237,76.38926237,0,0,
212.8851541,76.37432306,76.37432306,76.37432306,0,0,
213.1092437,76.35938375,76.35938375,76.35938375,0,0,
213.3333333,76.34444444,76.34444444,76.34444444,0,0,
213.557423,76.32950514,76.32950514,76.32950514,0,0,
213.7815126,76.31456583,76.31456583,76.31456583,0,0,
214.0056022,76.29981326,76.29981326,76.29981326,0,0,
214.2296919,76.2923436,76.2923436,76.2923436,0,0,
214.4537815,76.28487395,76.28487395,76.28487395,0,0,
214.6778711,76.2774043,76.2774043,76.2774043,0,0,
214.9019608,76.26993464,76.26993464,76.26993464,0,0,
215.1260504,76.26246499,76.26246499,76.26246499,0,0,
215.3501401,76.25499533,76.25499533,76.25499533,0,0,
215.5742297,76.24752568,76.24752568,76.24752568,0,0,
215.7983193,76.24005602,76.24005602,76.24005602,0,0,
216.022409,76.23258637,76.23258637,76.23258637,0,0,
216.2464986,76.22511671,76.22511671,76.22511671,0,0,
216.4705882,76.21764706,76.21764706,76.21764706,0,0,
216.6946779,76.2101774,76.2101774,76.2101774,0,0,
216.9187675,76.20270775,76.20270775,76.20270775,0,0,
217.1428571,76.1952381,76.1952381,76.1952381,0,0,
217.3669468,76.18776844,76.18776844,76.18776844,0,0,
217.5910364,76.18029879,76.18029879,76.18029879,0,0,
217.8151261,76.17282913,76.17282913,76.17282913,0,0,
218.0392157,76.16535948,76.16535948,76.16535948,0,0,
218.2633053,76.15788982,76.15788982,76.15788982,0,0,
218.487395,76.15042017,76.15042017,76.15042017,0,0,
218.7114846,76.14295051,76.14295051,76.14295051,0,0,
218.9355742,76.13548086,76.13548086,76.13548086,0,0,
219.1596639,76.1280112,76.1280112,76.1280112,0,0,
219.3837535,76.12054155,76.12054155,76.12054155,0,0,
219.6078431,76.1130719,76.1130719,76.1130719,0,0,
219.8319328,76.10560224,76.10560224,76.10560224,0,0,
220.0560224,76.09813259,76.09813259,76.09813259,0,0,
220.280112,76.09066293,76.09066293,76.09066293,0,0,
220.5042017,76.08319328,76.08319328,76.08319328,0,0,
220.7282913,76.07572362,76.07572362,76.07572362,0,0,
220.952381,76.06825397,76.06825397,76.06825397,0,0,
221.1764706,76.06078431,76.06078431,76.06078431,0,0,
221.4005602,76.05331466,76.05331466,76.05331466,0,0,
221.6246499,76.045845,76.045845,76.045845,0,0,
221.8487395,76.03837535,76.03837535,76.03837535,0,0,
222.0728291,76.0309057,76.0309057,76.0309057,0,0,
222.2969188,76.02343604,76.02343604,76.02343604,0,0,
222.5210084,76.01596639,76.01596639,76.01596639,0,0,
222.745098,76.00849673,76.00849673,76.00849673,0,0,
222.9691877,76.00102708,76.00102708,76.00102708,0,0,
223.1932773,75.99355742,75.99355742,75.99355742,0,0,
223.4173669,75.98608777,75.98608777,75.98608777,0,0,
223.6414566,75.97861811,75.97861811,75.97861811,0,0,
223.8655462,75.97114846,75.97114846,75.97114846,0,0,
224.0896359,75.9636788,75.9636788,75.9636788,0,0,
224.3137255,75.95620915,75.95620915,75.95620915,0,0,
224.5378151,75.9487395,75.9487395,75.9487395,0,0,
224.7619048,75.94126984,75.94126984,75.94126984,0,0,
224.9859944,75.93380019,75.93380019,75.93380019,0,0,
225.210084,75.92633053,75.92633053,75.92633053,0,0,
225.4341737,75.91886088,75.91886088,75.91886088,0,0,
225.6582633,75.91139122,75.91139122,75.91139122,0,0,
225.8823529,75.90392157,75.90392157,75.90392157,0,0,
226.1064426,75.89645191,75.89645191,75.89645191,0,0,
226.3305322,75.88898226,75.88898226,75.88898226,0,0,
226.5546218,75.88151261,75.88151261,75.88151261,0,0,
226.7787115,75.87404295,75.87404295,75.87404295,0,0,
227.0028011,75.8665733,75.8665733,75.8665733,0,0,
227.2268908,75.85910364,75.85910364,75.85910364,0,0,
227.4509804,75.85163399,75.85163399,75.85163399,0,0,
227.67507,75.84416433,75.84416433,75.84416433,0,0,
227.8991597,75.83669468,75.83669468,75.83669468,0,0,
228.1232493,75.82922502,75.82922502,75.82922502,0,0,
228.3473389,75.82175537,75.82175537,75.82175537,0,0,
228.5714286,75.81428571,75.81428571,75.81428571,0,0,
228.7955182,75.80681606,75.80681606,75.80681606,0,0,
229.0196078,75.79934641,75.79934641,75.79934641,0,0,
229.2436975,75.79187675,75.79187675,75.79187675,0,0,
229.4677871,75.7844071,75.7844071,75.7844071,0,0,
229.6918768,75.77693744,75.77693744,75.77693744,0,0,
229.9159664,75.76946779,75.76946779,75.76946779,0,0,
230.140056,75.76199813,75.76199813,75.76199813,0,0,
230.3641457,75.75452848,75.75452848,75.75452848,0,0,
230.5882353,75.74705882,75.74705882,75.74705882,0,0,
230.8123249,75.73958917,75.73958917,75.73958917,0,0,
231.0364146,75.73211951,75.73211951,75.73211951,0,0,
231.2605042,75.72464986,75.72464986,75.72464986,0,0,
231.4845938,75.71718021,75.71718021,75.71718021,0,0,
231.7086835,75.70971055,75.70971055,75.70971055,0,0,
231.9327731,75.7022409,75.7022409,75.7022409,0,0,
232.1568627,75.69477124,75.69477124,75.69477124,0,0,
232.3809524,75.68730159,75.68730159,75.68730159,0,0,
232.605042,75.67983193,75.67983193,75.67983193,0,0,
232.8291317,75.67236228,75.67236228,75.67236228,0,0,
233.0532213,75.66489262,75.66489262,75.66489262,0,0,
233.2773109,75.65742297,75.65742297,75.65742297,0,0,
233.5014006,75.64995331,75.64995331,75.64995331,0,0,
233.7254902,75.64248366,75.64248366,75.64248366,0,0,
233.9495798,75.63501401,75.63501401,75.63501401,0,0,
234.1736695,75.62754435,75.62754435,75.62754435,0,0,
234.3977591,75.6200747,75.6200747,75.6200747,0,0,
234.6218487,75.61260504,75.61260504,75.61260504,0,0,
234.8459384,75.60513539,75.60513539,75.60513539,0,0,
235.070028,75.59766573,75.59766573,75.59766573,0,0,
235.2941176,75.59019608,75.59019608,75.59019608,0,0,
235.5182073,75.58272642,75.58272642,75.58272642,0,0,
235.7422969,75.57525677,75.57525677,75.57525677,0,0,
235.9663866,75.56778711,75.56778711,75.56778711,0,0,
236.1904762,75.56031746,75.56031746,75.56031746,0,0,
236.4145658,75.55284781,75.55284781,75.55284781,0,0,
236.6386555,75.54537815,75.54537815,75.54537815,0,0,
236.8627451,75.5379085,75.5379085,75.5379085,0,0,
237.0868347,75.53043884,75.53043884,75.53043884,0,0,
237.3109244,75.52296919,75.52296919,75.52296919,0,0,
237.535014,75.51549953,75.51549953,75.51549953,0,0,
237.7591036,75.50802988,75.50802988,75.50802988,0,0,
237.9831933,75.50056022,75.50056022,75.50056022,0,0,
238.2072829,75.49188142,75.49188142,75.49188142,0,0,
238.4313725,75.48310458,75.48310458,75.48310458,0,0,
238.6554622,75.47432773,75.47432773,75.47432773,0,0,
238.8795518,75.46555089,75.46555089,75.46555089,0,0,
239.1036415,75.45677404,75.45677404,75.45677404,0,0,
239.3277311,75.4479972,75.4479972,75.4479972,0,0,
239.5518207,75.43922035,75.43922035,75.43922035,0,0,
239.7759104,75.43044351,75.43044351,75.43044351,0,0,
240,75.42166667,75.42166667,75.42166667,0,0,
240.2240896,75.41288982,75.41288982,75.41288982,0,0,
240.4481793,75.40411298,75.40411298,75.40411298,0,0,
240.6722689,75.39533613,75.39533613,75.39533613,0,0,
240.8963585,75.38655929,75.38655929,75.38655929,0,0,
241.1204482,75.37778245,75.37778245,75.37778245,0,0,
241.3445378,75.3690056,75.3690056,75.3690056,0,0,
241.5686275,75.36022876,75.36022876,75.36022876,0,0,
241.7927171,75.35145191,75.35145191,75.35145191,0,0,
242.0168067,75.34267507,75.34267507,75.34267507,0,0,
242.2408964,75.33389823,75.33389823,75.33389823,0,0,
242.464986,75.32512138,75.32512138,75.32512138,0,0,
242.6890756,75.31634454,75.31634454,75.31634454,0,0,
242.9131653,75.30756769,75.30756769,75.30756769,0,0,
243.1372549,75.29879085,75.29879085,75.29879085,0,0,
243.3613445,75.29001401,75.29001401,75.29001401,0,0,
243.5854342,75.28123716,75.28123716,75.28123716,0,0,
243.8095238,75.27246032,75.27246032,75.27246032,0,0,
244.0336134,75.26368347,75.26368347,75.26368347,0,0,
244.2577031,75.25490663,75.25490663,75.25490663,0,0,
244.4817927,75.24612979,75.24612979,75.24612979,0,0,
244.7058824,75.23735294,75.23735294,75.23735294,0,0,
244.929972,75.2285761,75.2285761,75.2285761,0,0,
245.1540616,75.21979925,75.21979925,75.21979925,0,0,
245.3781513,75.21102241,75.21102241,75.21102241,0,0,
245.6022409,75.20224556,75.20224556,75.20224556,0,0,
245.8263305,75.19346872,75.19346872,75.19346872,0,0,
246.0504202,75.18469188,75.18469188,75.18469188,0,0,
246.2745098,75.17591503,75.17591503,75.17591503,0,0,
246.4985994,75.16713819,75.16713819,75.16713819,0,0,
246.7226891,75.15836134,75.15836134,75.15836134,0,0,
246.9467787,75.1495845,75.1495845,75.1495845,0,0,
247.1708683,75.14080766,75.14080766,75.14080766,0,0,
247.394958,75.13203081,75.13203081,75.13203081,0,0,
247.6190476,75.12325397,75.12325397,75.12325397,0,0,
247.8431373,75.11447712,75.11447712,75.11447712,0,0,
248.0672269,75.10570028,75.10570028,75.10570028,0,0,
248.2913165,75.09692344,75.09692344,75.09692344,0,0,
248.5154062,75.08814659,75.08814659,75.08814659,0,0,
248.7394958,75.07936975,75.07936975,75.07936975,0,0,
248.9635854,75.0705929,75.0705929,75.0705929,0,0,
249.1876751,75.06181606,75.06181606,75.06181606,0,0,
249.4117647,75.05303922,75.05303922,75.05303922,0,0,
249.6358543,75.04426237,75.04426237,75.04426237,0,0,
249.859944,75.03548553,75.03548553,75.03548553,0,0,
250.0840336,75.02670868,75.02670868,75.02670868,0,0,
250.3081232,75.01793184,75.01793184,75.01793184,0,0,
250.5322129,75.009155,75.009155,75.009155,0,0,
250.7563025,75.00037815,75.00037815,75.00037815,0,0,
250.9803922,74.99160131,74.99160131,74.99160131,0,0,
251.2044818,74.98282446,74.98282446,74.98282446,0,0,
251.4285714,74.97404762,74.97404762,74.97404762,0,0,
251.6526611,74.96527077,74.96527077,74.96527077,0,0,
251.8767507,74.95649393,74.95649393,74.95649393,0,0,
252.1008403,74.94771709,74.94771709,74.94771709,0,0,
252.32493,74.93894024,74.93894024,74.93894024,0,0,
252.5490196,74.9301634,74.9301634,74.9301634,0,0,
252.7731092,74.92138655,74.92138655,74.92138655,0,0,
252.9971989,74.91260971,74.91260971,74.91260971,0,0,
253.2212885,74.90383287,74.90383287,74.90383287,0,0,
253.4453782,74.89505602,74.89505602,74.89505602,0,0,
253.6694678,74.88627918,74.88627918,74.88627918,0,0,
253.8935574,74.87750233,74.87750233,74.87750233,0,0,
254.1176471,74.86872549,74.86872549,74.86872549,0,0,
254.3417367,74.85994865,74.85994865,74.85994865,0,0,
254.5658263,74.8511718,74.8511718,74.8511718,0,0,
254.789916,74.84239496,74.84239496,74.84239496,0,0,
255.0140056,74.83361811,74.83361811,74.83361811,0,0,
255.2380952,74.82484127,74.82484127,74.82484127,0,0,
255.4621849,74.81606443,74.81606443,74.81606443,0,0,
255.6862745,74.80728758,74.80728758,74.80728758,0,0,
255.9103641,74.79851074,74.79851074,74.79851074,0,0,
256.1344538,74.78973389,74.78973389,74.78973389,0,0,
256.3585434,74.78095705,74.78095705,74.78095705,0,0,
256.5826331,74.77218021,74.77218021,74.77218021,0,0,
256.8067227,74.76340336,74.76340336,74.76340336,0,0,
257.0308123,74.75462652,74.75462652,74.75462652,0,0,
257.254902,74.74584967,74.74584967,74.74584967,0,0,
257.4789916,74.73707283,74.73707283,74.73707283,0,0,
257.7030812,74.72829599,74.72829599,74.72829599,0,0,
257.9271709,74.71951914,74.71951914,74.71951914,0,0,
258.1512605,74.7107423,74.7107423,74.7107423,0,0,
258.3753501,74.70196545,74.70196545,74.70196545,0,0,
258.5994398,74.69318861,74.69318861,74.69318861,0,0,
258.8235294,74.68441176,74.68441176,74.68441176,0,0,
259.047619,74.67563492,74.67563492,74.67563492,0,0,
259.2717087,74.66685808,74.66685808,74.66685808,0,0,
259.4957983,74.65808123,74.65808123,74.65808123,0,0,
259.719888,74.64930439,74.64930439,74.64930439,0,0,
259.9439776,74.64052754,74.64052754,74.64052754,0,0,
260.1680672,74.6317507,74.6317507,74.6317507,0,0,
260.3921569,74.62297386,74.62297386,74.62297386,0,0,
260.6162465,74.61419701,74.61419701,74.61419701,0,0,
260.8403361,74.60542017,74.60542017,74.60542017,0,0,
261.0644258,74.59664332,74.59664332,74.59664332,0,0,
261.2885154,74.58786648,74.58786648,74.58786648,0,0,
261.512605,74.57908964,74.57908964,74.57908964,0,0,
261.7366947,74.57031279,74.57031279,74.57031279,0,0,
261.9607843,74.56153595,74.56153595,74.56153595,0,0,
262.1848739,74.5579972,74.5579972,74.5579972,0,0,
262.4089636,74.55556956,74.55556956,74.55556956,0,0,
262.6330532,74.55314192,74.55314192,74.55314192,0,0,
262.8571429,74.55071429,74.55071429,74.55071429,0,0,
263.0812325,74.54828665,74.54828665,74.54828665,0,0,
263.3053221,74.54585901,74.54585901,74.54585901,0,0,
263.5294118,74.54343137,74.54343137,74.54343137,0,0,
263.7535014,74.54100373,74.54100373,74.54100373,0,0,
263.977591,74.5385761,74.5385761,74.5385761,0,0,
264.2016807,74.53614846,74.53614846,74.53614846,0,0,
264.4257703,74.53372082,74.53372082,74.53372082,0,0,
264.6498599,74.53129318,74.53129318,74.53129318,0,0,
264.8739496,74.52886555,74.52886555,74.52886555,0,0,
265.0980392,74.52643791,74.52643791,74.52643791,0,0,
265.3221289,74.52401027,74.52401027,74.52401027,0,0,
265.5462185,74.52158263,74.52158263,74.52158263,0,0,
265.7703081,74.519155,74.519155,74.519155,0,0,
